,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary
12548,32.0,Private,349365.0,higher,10.0,married,Sales,Husband,Black,Male,65,US,0
12549,18.0,Private,283637.0,higher,10.0,not_married,Adm-clerical,Not-in-family,White,Male,40,US,0
12550,37.0,Private,70282.0,higher,12.0,not_married,Sales,Unmarried,Black,Female,40,US,0
12551,26.0,Private,166051.0,undergrad,13.0,not_married,Adm-clerical,Own-child,White,Female,40,US,0
12552,51.0,Private,193720.0,high school,9.0,married,Craft-repair,Husband,White,Male,42,US,0
12553,35.0,Private,124836.0,higher,10.0,other,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,36,US,0
12554,33.0,Private,236379.0,undergrad,13.0,married,Sales,Husband,White,Male,45,US,0
12555,46.0,Private,122026.0,undergrad,13.0,married,Craft-repair,Husband,White,Male,44,US,1
12556,40.0,Private,114537.0,higher,11.0,married,Exec-managerial,Husband,White,Male,50,US,1
12557,34.0,Private,191834.0,higher,11.0,married,Craft-repair,Husband,White,Male,48,US,0
12558,29.0,Private,415887.0,high school,9.0,married,Machine-op-inspct,Husband,White,Male,40,US,0
12559,47.0,self_employed,160045.0,higher,10.0,other,Other-service,Unmarried,White,Female,35,US,0
12560,34.0,Private,303187.0,undergrad,13.0,married,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,US,1
12561,45.0,Private,190088.0,high school,9.0,other,Adm-clerical,Unmarried,White,Female,30,US,0
12562,53.0,Private,126977.0,high school,9.0,other,Craft-repair,Not-in-family,White,Male,35,US,0
12563,52.0,self_employed,63004.0,grad,14.0,married,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,Non-US,0
12564,64.0,Private,391121.0,school,4.5,married,Farming-fishing,Husband,White,Male,40,US,1
12565,42.0,Private,211450.0,grad,14.0,not_married,Exec-managerial,Not-in-family,White,Male,45,US,1
12566,44.0,Private,156413.0,higher,10.0,married,Tech-support,Husband,White,Male,44,US,1
12567,41.0,Private,116797.0,high school,9.0,married,Sales,Husband,White,Male,50,US,1
12568,53.0,gov,204447.0,grad,14.0,married,Exec-managerial,Husband,White,Male,43,US,1
12569,25.0,Private,66935.0,high school,9.0,not_married,Craft-repair,Not-in-family,White,Male,35,US,0
12570,20.0,Private,344278.0,school,7.0,other,Other-service,Own-child,White,Female,40,US,0
12571,29.0,Private,108574.0,higher,11.0,not_married,Priv-house-serv,Own-child,White,Female,40,US,0
12572,56.0,Private,244605.0,high school,9.0,married,Craft-repair,Husband,White,Male,40,US,0
12573,45.0,Private,363677.0,doc,16.0,married,Prof-specialty,Wife,White,Female,30,US,1
12574,56.0,Private,219762.0,high school,9.0,married,Sales,Wife,White,Female,35,US,0
12575,38.0,self_employed,269318.0,higher,10.0,married,Exec-managerial,Husband,White,Male,40,US,1
12576,62.0,Private,77884.0,high school,9.0,married,Sales,Husband,Asian-Pac-Islander,Male,40,Non-US,0
12577,28.0,self_employed,70100.0,undergrad,13.0,not_married,Prof-specialty,Not-in-family,White,Male,60,US,0
12578,31.0,Private,213643.0,high school,9.0,married,Sales,Husband,White,Male,40,US,0
12579,24.0,Private,69640.0,undergrad,13.0,not_married,Sales,Own-child,White,Male,40,US,0
12580,65.0,Private,170012.0,undergrad,13.0,married,Adm-clerical,Husband,White,Male,34,US,0
12581,40.0,Private,329924.0,high school,9.0,other,Handlers-cleaners,Not-in-family,Black,Male,30,US,0
12582,31.0,Private,193285.0,undergrad,13.0,not_married,Prof-specialty,Not-in-family,White,Male,40,US,0
12583,35.0,Private,261241.0,high school,9.0,other,Transport-moving,Not-in-family,White,Male,60,US,0
12584,42.0,gov,108183.0,grad,14.0,married,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,Non-US,1
12585,20.0,Private,296618.0,high school,9.0,not_married,Sales,Not-in-family,White,Female,30,US,0
12586,30.0,gov,257796.0,higher,10.0,other,Adm-clerical,Not-in-family,White,Female,40,US,0
12587,25.0,Private,155320.0,undergrad,13.0,not_married,Exec-managerial,Own-child,White,Male,45,US,0
12588,22.0,Private,151888.0,high school,9.0,not_married,Other-service,Own-child,White,Male,40,US,0
12589,65.0,Private,143118.0,high school,9.0,other,Prof-specialty,Unmarried,White,Female,10,US,0
12590,31.0,Private,66278.0,higher,10.0,married,Prof-specialty,Wife,White,Female,40,US,0
12591,56.0,Private,92444.0,higher,10.0,married,Exec-managerial,Husband,Black,Male,50,US,1
12592,51.0,Private,229272.0,high school,9.0,other,Other-service,Other-relative,Black,Male,32,Non-US,0
12593,36.0,self_employed,207202.0,school,6.0,married,Farming-fishing,Husband,White,Male,60,US,0
12594,44.0,gov,154176.0,higher,10.0,other,Adm-clerical,Not-in-family,Black,Female,40,US,0
12595,49.0,Private,180899.0,grad,14.0,other,Exec-managerial,Unmarried,White,Male,45,US,1
12596,28.0,Private,205337.0,high school,9.0,married,Craft-repair,Husband,White,Male,40,US,0
12597,57.0,Private,180779.0,undergrad,13.0,married,Prof-specialty,Husband,White,Male,40,US,1
12598,33.0,self_employed,343021.0,higher,10.0,not_married,Sales,Not-in-family,White,Male,65,US,0
12599,49.0,Private,176814.0,undergrad,13.0,married,Adm-clerical,Husband,White,Male,40,US,1
12600,74.0,gov,88638.0,doc,16.0,not_married,Prof-specialty,Other-relative,White,Female,20,US,1
12601,48.0,Private,248059.0,undergrad,13.0,married,Exec-managerial,Husband,White,Male,45,US,0
12602,38.0,Private,409604.0,undergrad,13.0,married,Exec-managerial,Husband,White,Male,40,US,1
12603,39.0,Private,185053.0,high school,9.0,not_married,Machine-op-inspct,Not-in-family,White,Female,40,US,0
12604,46.0,Private,332884.0,undergrad,13.0,married,Exec-managerial,Husband,White,Male,65,US,1
12605,56.0,Private,212864.0,undergrad,13.0,married,Prof-specialty,Husband,White,Male,40,US,1
12606,27.0,Private,66473.0,undergrad,13.0,married,Exec-managerial,Husband,White,Male,40,US,1
12607,17.0,Private,285169.0,school,7.0,not_married,Priv-house-serv,Own-child,White,Female,40,US,0
12608,28.0,Private,175431.0,school,5.0,other,Prof-specialty,Not-in-family,Black,Female,40,US,0
12609,18.0,Private,152641.0,school,6.0,not_married,Prof-specialty,Own-child,White,Male,40,US,0
12610,42.0,Private,339346.0,grad,14.0,other,Adm-clerical,Not-in-family,White,Female,25,US,0
12611,39.0,Private,287306.0,higher,10.0,other,Adm-clerical,Unmarried,Black,Female,40,US,0
12612,29.0,self_employed,70604.0,high school,9.0,married,Farming-fishing,Husband,White,Male,40,US,0
12613,21.0,Private,88926.0,higher,10.0,not_married,Prof-specialty,Own-child,White,Male,10,US,0
12614,36.0,Private,91275.0,higher,10.0,not_married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,40,US,0
12615,56.0,Private,244554.0,school,6.0,other,Machine-op-inspct,Unmarried,Black,Female,40,US,0
12616,49.0,Private,232586.0,school,4.5,married,Craft-repair,Husband,White,Male,40,US,0
12617,47.0,self_employed,127678.0,higher,10.0,married,Sales,Husband,White,Male,80,US,0
12618,44.0,Private,162184.0,higher,10.0,other,Adm-clerical,Unmarried,White,Female,40,US,0
12619,40.0,Private,408229.0,school,4.5,not_married,Other-service,Not-in-family,White,Male,45,Non-US,0
12620,43.0,gov,139734.0,undergrad,13.0,married,Exec-managerial,Husband,White,Male,40,US,1
12621,62.0,Private,197286.0,school,8.0,married,Farming-fishing,Husband,White,Male,48,Non-US,0
12622,52.0,Private,229983.0,higher,15.0,married,Prof-specialty,Wife,White,Female,30,US,1
12623,25.0,Private,252803.0,high school,9.0,not_married,Other-service,Unmarried,Black,Female,40,US,0
12624,63.0,self_employed,110890.0,grad,14.0,other,Prof-specialty,Not-in-family,White,Male,70,US,1
12625,51.0,Private,160724.0,doc,16.0,married,Prof-specialty,Husband,Asian-Pac-Islander,Male,99,Non-US,0
12626,25.0,Private,89625.0,high school,9.0,not_married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,40,US,0
12627,62.0,Private,266037.0,higher,10.0,married,Prof-specialty,Husband,White,Male,40,US,0
12628,27.0,Private,126730.0,high school,9.0,not_married,Sales,Not-in-family,White,Female,40,US,0
12629,48.0,gov,96854.0,higher,10.0,not_married,Adm-clerical,Not-in-family,White,Male,30,US,0
12630,32.0,Private,186788.0,high school,9.0,married,Transport-moving,Husband,White,Male,40,US,0
12631,36.0,Private,28996.0,higher,10.0,married,Sales,Husband,White,Male,45,US,0
12632,30.0,self_employed,347166.0,high school,9.0,other,Craft-repair,Not-in-family,White,Male,40,US,0
12633,45.0,gov,110311.0,grad,14.0,other,Exec-managerial,Unmarried,White,Female,40,US,0
12634,27.0,Private,310850.0,high school,9.0,married,Transport-moving,Husband,White,Male,50,US,0
12635,41.0,Private,220694.0,undergrad,13.0,other,Other-service,Not-in-family,White,Male,37,US,0
12636,61.0,Private,149405.0,high school,9.0,married,Other-service,Husband,Black,Male,40,US,0
12637,70.0,self_employed,131699.0,undergrad,13.0,other,Exec-managerial,Unmarried,White,Female,55,US,0
12638,55.0,Private,49996.0,school,7.0,not_married,Machine-op-inspct,Not-in-family,Black,Female,40,US,0
12639,35.0,Private,187112.0,undergrad,13.0,not_married,Other-service,Not-in-family,White,Female,45,US,0
12640,36.0,Private,180859.0,higher,11.0,married,Handlers-cleaners,Husband,White,Male,38,US,0
12641,29.0,Private,185647.0,higher,10.0,not_married,Tech-support,Own-child,White,Male,60,US,0
12642,30.0,Private,316606.0,undergrad,13.0,married,Other-service,Wife,White,Female,40,US,0
12643,45.0,Private,274657.0,school,7.0,married,Craft-repair,Husband,White,Male,40,US,0
12644,39.0,gov,193583.0,undergrad,13.0,other,Prof-specialty,Unmarried,White,Female,60,US,0
12645,18.0,Private,338836.0,high school,9.0,not_married,Other-service,Own-child,White,Male,20,US,0
12646,28.0,Private,216814.0,high school,9.0,married,Transport-moving,Husband,Black,Male,40,US,0
12647,27.0,Private,106935.0,undergrad,13.0,married,Exec-managerial,Husband,White,Male,45,US,0
12648,38.0,Private,223433.0,high school,9.0,not_married,Machine-op-inspct,Not-in-family,White,Male,40,US,0
12649,33.0,Private,174789.0,high school,9.0,married,Craft-repair,Husband,White,Male,40,US,0
12650,25.0,Private,135603.0,high school,9.0,married,Transport-moving,Husband,White,Male,40,US,1
12651,25.0,Private,344719.0,high school,9.0,married,Prof-specialty,Wife,White,Female,4,US,0
12652,38.0,Private,372484.0,school,7.0,not_married,Other-service,Own-child,Black,Female,40,US,0
12653,23.0,Private,181820.0,higher,10.0,not_married,Farming-fishing,Unmarried,White,Male,45,US,0
12654,40.0,Private,235371.0,higher,11.0,other,Prof-specialty,Unmarried,White,Male,40,US,0
12655,36.0,self_employed,216711.0,high school,9.0,married,Exec-managerial,Husband,White,Male,50,US,1
12656,20.0,Private,299399.0,higher,10.0,not_married,Sales,Own-child,White,Female,20,US,0
12657,41.0,Private,202508.0,high school,9.0,married,Machine-op-inspct,Husband,White,Male,48,US,0
12658,44.0,Private,172025.0,higher,10.0,other,Adm-clerical,Unmarried,White,Female,38,US,0
12659,49.0,self_employed,246891.0,undergrad,13.0,married,Adm-clerical,Husband,White,Male,40,US,1
12660,22.0,Private,415887.0,higher,12.0,not_married,Adm-clerical,Not-in-family,Black,Female,40,US,0
12661,26.0,Private,53598.0,higher,10.0,not_married,Adm-clerical,Not-in-family,White,Female,40,US,0
12662,47.0,Private,103757.0,higher,12.0,married,Craft-repair,Husband,White,Male,40,US,0
12663,48.0,Private,76017.0,high school,9.0,other,Other-service,Unmarried,White,Female,25,US,0
12664,28.0,self_employed,80158.0,high school,9.0,not_married,Exec-managerial,Own-child,White,Male,40,US,0
12665,37.0,gov,90881.0,higher,10.0,other,Exec-managerial,Not-in-family,White,Male,55,US,1
12666,44.0,Private,415887.0,undergrad,13.0,married,Prof-specialty,Husband,White,Male,40,US,0
12667,20.0,Private,230955.0,school,8.0,not_married,Prof-specialty,Not-in-family,Black,Female,35,US,0
12668,53.0,Private,177916.0,undergrad,13.0,married,Adm-clerical,Husband,White,Male,40,US,1
12669,36.0,Private,342642.0,grad,14.0,not_married,Exec-managerial,Not-in-family,White,Male,15,US,0
12670,77.0,Private,253642.0,school,4.5,married,Machine-op-inspct,Husband,Other,Male,30,US,0
12671,21.0,Private,219086.0,high school,9.0,not_married,Other-service,Own-child,White,Male,35,US,0
12672,24.0,Private,162593.0,undergrad,13.0,not_married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,40,US,0
12673,30.0,Private,87561.0,higher,12.0,not_married,Tech-support,Not-in-family,White,Female,40,US,0
12674,51.0,gov,142411.0,higher,11.0,other,Adm-clerical,Unmarried,White,Female,50,US,0
12675,22.0,Private,154422.0,higher,10.0,other,Sales,Own-child,Asian-Pac-Islander,Female,30,Non-US,0
12676,23.0,Private,169104.0,higher,10.0,not_married,Sales,Own-child,Asian-Pac-Islander,Male,25,US,0
12677,47.0,Private,193047.0,doc,16.0,married,Exec-managerial,Husband,White,Male,50,US,1
12678,17.0,Private,151141.0,school,8.0,not_married,Sales,Own-child,White,Male,20,US,0
12679,48.0,Private,267912.0,undergrad,13.0,not_married,Other-service,Not-in-family,White,Male,50,Non-US,1
12680,43.0,Private,137126.0,higher,10.0,married,Exec-managerial,Husband,White,Male,40,US,1
12681,34.0,Private,152453.0,school,8.0,married,Craft-repair,Husband,White,Male,40,Non-US,0
12682,19.0,Private,357059.0,high school,9.0,not_married,Adm-clerical,Own-child,White,Female,35,US,0
12683,42.0,gov,202011.0,higher,10.0,not_married,Exec-managerial,Not-in-family,White,Female,40,US,0
12684,23.0,Private,98283.0,undergrad,13.0,not_married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,40,US,0
12685,61.0,self_employed,176965.0,higher,15.0,married,Prof-specialty,Husband,White,Male,50,US,1
12686,63.0,Private,187919.0,school,7.0,married,Other-service,Husband,White,Male,30,US,0
12687,65.0,Private,274916.0,high school,9.0,other,Sales,Unmarried,White,Female,40,US,0
12688,37.0,Private,105813.0,higher,11.0,married,Adm-clerical,Husband,White,Male,40,US,1
12689,41.0,gov,193524.0,higher,12.0,married,Tech-support,Husband,White,Male,40,US,1
12690,35.0,Private,152734.0,higher,10.0,married,Protective-serv,Husband,Black,Male,40,US,0
12691,21.0,Private,263641.0,high school,9.0,other,Sales,Other-relative,White,Female,40,US,0
12692,48.0,gov,102076.0,undergrad,13.0,not_married,Adm-clerical,Unmarried,White,Female,35,US,0
12693,51.0,gov,155594.0,higher,10.0,married,Sales,Husband,White,Male,40,US,1
12694,43.0,Private,33331.0,undergrad,13.0,married,Sales,Husband,White,Male,55,US,0
12695,22.0,gov,156773.0,higher,10.0,not_married,Prof-specialty,Not-in-family,White,Male,15,US,0
12696,56.0,self_employed,115439.0,higher,10.0,married,Craft-repair,Husband,White,Male,60,US,0
12697,47.0,Private,181652.0,high school,9.0,other,Adm-clerical,Not-in-family,White,Female,40,US,0
12698,26.0,Private,120268.0,undergrad,13.0,not_married,Adm-clerical,Own-child,White,Male,24,US,0
12699,39.0,Private,196308.0,higher,10.0,married,Other-service,Wife,White,Female,24,US,0
12700,45.0,self_employed,40690.0,higher,10.0,not_married,Farming-fishing,Own-child,White,Male,75,US,0
12701,49.0,Private,228583.0,high school,9.0,other,Other-service,Unmarried,White,Male,40,Non-US,0
12702,23.0,Private,415887.0,high school,9.0,not_married,Handlers-cleaners,Not-in-family,White,Male,30,US,0
12703,69.0,Private,209236.0,high school,9.0,married,Adm-clerical,Husband,White,Male,36,US,0
12704,41.0,gov,214838.0,grad,14.0,married,Exec-managerial,Husband,White,Male,60,US,1
12705,40.0,self_employed,188436.0,high school,9.0,other,Exec-managerial,Other-relative,White,Male,40,US,0
12706,25.0,Private,177625.0,high school,9.0,not_married,Machine-op-inspct,Not-in-family,White,Male,40,US,0
12707,52.0,Private,124591.0,high school,9.0,not_married,Handlers-cleaners,Unmarried,White,Male,40,US,0
12708,28.0,Private,230856.0,higher,10.0,not_married,Prof-specialty,Not-in-family,Black,Female,50,US,0
12709,50.0,gov,221532.0,higher,12.0,married,Craft-repair,Husband,White,Male,40,US,1
12710,21.0,Private,232577.0,higher,11.0,not_married,Tech-support,Own-child,White,Female,30,US,0
12711,48.0,Private,168216.0,higher,10.0,married,Sales,Husband,White,Male,40,US,1
12712,27.0,Private,214702.0,higher,15.0,married,Prof-specialty,Husband,White,Male,42,US,1
12713,63.0,Private,237620.0,high school,9.0,married,Craft-repair,Husband,White,Male,30,US,0
12714,47.0,gov,54887.0,doc,16.0,married,Prof-specialty,Husband,White,Male,40,US,1
12715,37.0,self_employed,164526.0,doc,16.0,not_married,Prof-specialty,Not-in-family,White,Male,45,US,1
12716,28.0,Private,224506.0,higher,10.0,married,Sales,Husband,Black,Male,40,US,0
12717,58.0,Private,183870.0,high school,9.0,other,Adm-clerical,Not-in-family,White,Female,40,US,0
12718,41.0,Private,208330.0,higher,10.0,married,Sales,Husband,White,Male,51,US,0
12719,67.0,self_employed,168370.0,higher,10.0,married,Sales,Husband,White,Male,40,US,0
12720,62.0,self_employed,320376.0,high school,9.0,married,Sales,Wife,White,Female,48,US,0
12721,28.0,Private,192384.0,higher,10.0,married,Handlers-cleaners,Husband,White,Male,40,US,1
12722,26.0,Private,167350.0,school,8.0,not_married,Handlers-cleaners,Own-child,White,Male,40,US,0
12723,46.0,self_employed,103538.0,higher,15.0,married,Prof-specialty,Husband,White,Male,65,US,1
12724,29.0,Private,58522.0,high school,9.0,married,Craft-repair,Husband,White,Male,40,US,0
12725,39.0,Private,191342.0,undergrad,13.0,married,Craft-repair,Husband,Asian-Pac-Islander,Male,40,Non-US,1
12726,25.0,Private,193820.0,grad,14.0,not_married,Prof-specialty,Own-child,White,Female,35,US,0
12727,20.0,Private,258490.0,higher,10.0,not_married,Sales,Not-in-family,White,Female,35,US,0
12728,21.0,Private,56520.0,higher,10.0,not_married,Adm-clerical,Own-child,White,Male,40,US,0
12729,25.0,Private,102476.0,undergrad,13.0,not_married,Prof-specialty,Not-in-family,White,Male,50,US,0
12730,44.0,self_employed,311357.0,higher,15.0,married,Prof-specialty,Husband,White,Male,50,US,1
12731,37.0,Private,166497.0,high school,9.0,not_married,Adm-clerical,Own-child,White,Male,38,US,0
12732,50.0,Private,160724.0,grad,14.0,married,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,Non-US,1
12733,29.0,Private,338270.0,high school,9.0,other,Adm-clerical,Unmarried,White,Female,40,US,0
12734,18.0,Private,282394.0,higher,10.0,not_married,Sales,Own-child,Black,Female,21,US,0
12735,32.0,Private,383269.0,undergrad,13.0,not_married,Exec-managerial,Unmarried,White,Female,40,US,0
12736,58.0,Private,119386.0,higher,11.0,other,Adm-clerical,Not-in-family,White,Female,60,US,0
12737,50.0,Private,196975.0,high school,9.0,married,Craft-repair,Husband,White,Male,40,US,1
12738,29.0,Private,334221.0,higher,10.0,not_married,Other-service,Not-in-family,White,Female,18,US,0
12739,58.0,Private,27385.0,high school,9.0,married,Exec-managerial,Husband,White,Male,60,US,1
12740,29.0,gov,133846.0,higher,10.0,not_married,Other-service,Own-child,White,Female,40,US,0
12741,36.0,Private,361888.0,high school,9.0,married,Transport-moving,Husband,White,Male,45,US,1
12742,21.0,Private,230429.0,high school,9.0,not_married,Craft-repair,Not-in-family,White,Male,35,US,0
12743,49.0,Private,328776.0,high school,9.0,other,Exec-managerial,Unmarried,White,Female,40,US,0
12744,60.0,Private,243829.0,grad,14.0,other,Prof-specialty,Not-in-family,White,Female,50,US,0
12745,39.0,Private,306646.0,higher,10.0,married,Sales,Husband,White,Male,50,US,1
12746,50.0,Private,138179.0,higher,12.0,married,Craft-repair,Husband,White,Male,40,US,1
12747,30.0,Private,280069.0,higher,10.0,not_married,Sales,Not-in-family,White,Female,48,US,0
12748,55.0,Private,305759.0,high school,9.0,other,Other-service,Not-in-family,White,Male,40,US,0
12749,64.0,gov,164876.0,high school,9.0,other,Transport-moving,Unmarried,White,Male,20,US,0
12750,29.0,self_employed,138597.0,higher,12.0,not_married,Prof-specialty,Other-relative,Black,Female,40,US,0
12751,40.0,Private,111483.0,undergrad,13.0,married,Exec-managerial,Husband,White,Male,40,US,1
12752,42.0,Private,144778.0,high school,9.0,married,Craft-repair,Husband,White,Male,50,US,0
12753,55.0,Private,171015.0,high school,9.0,other,Sales,Unmarried,White,Female,40,US,0
12754,43.0,Private,112494.0,high school,9.0,other,Transport-moving,Not-in-family,White,Male,45,US,0
12755,28.0,Private,408473.0,school,8.0,not_married,Sales,Not-in-family,Black,Male,40,US,0
12756,46.0,gov,27802.0,higher,12.0,married,Tech-support,Husband,White,Male,38,US,1
12757,34.0,Private,236318.0,high school,9.0,not_married,Machine-op-inspct,Unmarried,White,Male,40,US,0
12758,47.0,Private,121836.0,grad,14.0,married,Adm-clerical,Wife,White,Female,38,US,1
12759,43.0,self_employed,315971.0,grad,14.0,not_married,Exec-managerial,Not-in-family,White,Female,40,US,0
12760,24.0,Private,415887.0,higher,10.0,not_married,Adm-clerical,Own-child,Black,Female,25,US,0
12761,21.0,Private,329530.0,school,7.0,married,Craft-repair,Husband,White,Male,40,Non-US,0
12762,65.0,Private,194456.0,undergrad,13.0,married,Craft-repair,Husband,White,Male,40,Non-US,1
12763,20.0,Private,282579.0,higher,10.0,not_married,Other-service,Not-in-family,White,Male,40,US,0
12764,31.0,gov,26401.0,grad,14.0,other,Adm-clerical,Not-in-family,White,Female,25,US,0
12765,38.0,gov,364958.0,high school,9.0,married,Adm-clerical,Husband,White,Male,40,US,0
12766,22.0,Private,83998.0,higher,10.0,not_married,Sales,Not-in-family,White,Male,40,US,0
12767,20.0,Private,94364.0,higher,10.0,not_married,Prof-specialty,Not-in-family,Other,Female,20,US,0
12768,44.0,Private,174189.0,higher,10.0,married,Sales,Husband,White,Male,60,US,0
12769,44.0,gov,101967.0,grad,14.0,married,Prof-specialty,Wife,White,Female,40,US,0
12770,41.0,Private,146908.0,doc,16.0,married,Prof-specialty,Husband,White,Male,60,US,1
12771,38.0,Private,126675.0,high school,9.0,other,Craft-repair,Not-in-family,White,Male,40,US,0
12772,21.0,Private,31606.0,higher,10.0,not_married,Other-service,Own-child,White,Female,25,Non-US,0
12773,24.0,Private,132327.0,higher,10.0,other,Sales,Unmarried,Other,Female,30,Non-US,0
12774,24.0,Private,112459.0,grad,14.0,not_married,Prof-specialty,Not-in-family,White,Female,45,US,0
12775,28.0,Private,48894.0,high school,9.0,married,Adm-clerical,Own-child,White,Female,40,US,0
12776,39.0,Private,181943.0,undergrad,13.0,not_married,Exec-managerial,Not-in-family,White,Female,35,US,0
12777,48.0,Private,247685.0,higher,10.0,other,Craft-repair,Not-in-family,White,Male,40,US,0
12778,24.0,gov,195808.0,high school,9.0,not_married,Protective-serv,Not-in-family,White,Male,40,US,0
12779,50.0,Private,172052.0,high school,9.0,married,Prof-specialty,Husband,Asian-Pac-Islander,Male,35,Non-US,1
12780,50.0,gov,50178.0,higher,10.0,married,Craft-repair,Husband,White,Male,55,US,0
12781,68.0,Private,351711.0,higher,10.0,married,Adm-clerical,Husband,White,Male,40,US,0
12782,31.0,gov,190305.0,grad,14.0,married,Prof-specialty,Husband,White,Male,50,US,0
12783,22.0,Private,415887.0,school,4.5,not_married,Craft-repair,Not-in-family,White,Male,40,Non-US,0
12784,18.0,Private,36348.0,higher,10.0,not_married,Prof-specialty,Own-child,White,Male,48,US,0
12785,25.0,Private,120238.0,high school,9.0,other,Machine-op-inspct,Not-in-family,White,Male,40,Non-US,0
12786,28.0,Private,354095.0,higher,10.0,not_married,Sales,Not-in-family,White,Female,40,US,0
12787,17.0,gov,308901.0,school,7.0,not_married,Adm-clerical,Own-child,White,Female,15,US,0
12788,24.0,gov,208826.0,doc,16.0,not_married,Prof-specialty,Not-in-family,White,Female,99,Non-US,0
12789,20.0,Private,369677.0,school,6.0,other,Sales,Not-in-family,White,Female,36,US,0
12790,45.0,gov,98524.0,higher,12.0,married,Adm-clerical,Husband,White,Male,40,US,1
12791,44.0,Private,239723.0,higher,10.0,other,Craft-repair,Unmarried,White,Female,45,US,0
12792,57.0,Private,231232.0,school,4.5,married,Craft-repair,Husband,White,Male,40,US,0
12793,33.0,Private,236396.0,undergrad,13.0,married,Sales,Husband,White,Male,55,US,1
12794,24.0,Private,119156.0,undergrad,13.0,not_married,Prof-specialty,Own-child,White,Male,40,US,0
12795,22.0,Private,320451.0,higher,10.0,not_married,Protective-serv,Own-child,Asian-Pac-Islander,Male,24,Non-US,0
12796,41.0,Private,38397.0,high school,9.0,other,Other-service,Not-in-family,White,Female,40,US,0
12797,51.0,self_employed,189183.0,undergrad,13.0,married,Exec-managerial,Husband,White,Male,40,US,0
12798,46.0,gov,199281.0,undergrad,13.0,other,Prof-specialty,Unmarried,White,Male,40,US,0
12799,52.0,Private,286342.0,high school,9.0,other,Machine-op-inspct,Not-in-family,White,Female,38,US,0
12800,50.0,Private,152810.0,undergrad,13.0,married,Sales,Husband,White,Male,40,US,1
12801,26.0,self_employed,176981.0,undergrad,13.0,not_married,Adm-clerical,Own-child,White,Female,50,US,0
12802,17.0,Private,117549.0,school,6.0,not_married,Sales,Other-relative,Black,Female,12,US,0
12803,64.0,Private,254797.0,higher,10.0,married,Exec-managerial,Husband,White,Male,40,US,0
12804,51.0,Private,133336.0,high school,9.0,married,Tech-support,Husband,White,Male,40,US,1
12805,28.0,self_employed,182826.0,high school,9.0,married,Prof-specialty,Husband,White,Male,35,US,0
12806,51.0,Private,136224.0,undergrad,13.0,other,Adm-clerical,Not-in-family,White,Female,40,US,0
12807,39.0,self_employed,134475.0,undergrad,13.0,other,Adm-clerical,Not-in-family,White,Male,40,US,0
12808,48.0,Private,272778.0,higher,10.0,other,Other-service,Unmarried,White,Female,32,US,0
12809,44.0,Private,279183.0,higher,10.0,married,Other-service,Own-child,White,Female,40,US,1
12810,47.0,Private,110243.0,school,7.0,married,Other-service,Husband,White,Male,40,US,0
12811,52.0,Private,202071.0,high school,9.0,other,Craft-repair,Own-child,White,Female,40,US,0
12812,58.0,Private,197642.0,higher,10.0,not_married,Adm-clerical,Not-in-family,White,Female,39,US,0
12813,19.0,Private,125591.0,school,7.0,not_married,Other-service,Not-in-family,White,Female,40,US,0
12814,40.0,Private,197462.0,undergrad,13.0,married,Tech-support,Husband,White,Male,40,US,1
12815,23.0,Private,238831.0,higher,10.0,not_married,Adm-clerical,Own-child,White,Male,40,US,0
12816,31.0,Private,182177.0,undergrad,13.0,married,Other-service,Husband,White,Male,40,Non-US,0
12817,40.0,gov,240504.0,higher,12.0,married,Exec-managerial,Husband,White,Male,40,US,1
12818,48.0,self_employed,125892.0,higher,10.0,married,Sales,Husband,White,Male,38,US,1
12819,46.0,Private,154430.0,grad,14.0,other,Exec-managerial,Not-in-family,White,Female,50,US,1
12820,32.0,Private,207685.0,high school,9.0,married,Handlers-cleaners,Wife,Black,Female,40,US,0
12821,50.0,Private,222020.0,high school,9.0,married,Craft-repair,Husband,White,Male,40,US,0
12822,18.0,Private,243240.0,high school,9.0,not_married,Machine-op-inspct,Not-in-family,White,Male,37,US,0
12823,26.0,Private,158734.0,grad,14.0,not_married,Exec-managerial,Not-in-family,White,Female,30,US,0
12824,36.0,Private,257691.0,undergrad,13.0,not_married,Sales,Not-in-family,White,Female,20,US,0
12825,26.0,Private,144483.0,higher,11.0,other,Sales,Own-child,White,Female,35,US,0
12826,19.0,Private,209826.0,higher,10.0,not_married,Sales,Own-child,White,Female,15,US,0
12827,53.0,Private,30244.0,higher,12.0,married,Exec-managerial,Husband,White,Male,40,US,1
12828,54.0,Private,133050.0,higher,10.0,not_married,Sales,Not-in-family,Black,Male,41,US,0
12829,29.0,Private,138332.0,higher,10.0,married,Adm-clerical,Own-child,White,Female,6,US,0
